OBJECT_ID,SEMIMAJOR_AXIS,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,PERIOD,VELOCITY_PERIGEE,VELOCITY_APOGEE,RCS_SIZE,OBJECT_TYPE
2021-041W,6925.351,9.25e-05,53.0538,67.7324,78.9776,281.1317,15.0639933,5735.530963094626,7.587316517569909,7.585912993840104,LARGE,PAYLOAD
2021-041X,6906.936,0.0001398,53.0544,38.1891,73.8435,131.0319,15.12427737,5712.669629517644,7.597783350085819,7.5956593068023865,LARGE,PAYLOAD
2021-041Y,6817.898,0.0002577,53.0538,38.7657,22.5529,105.1888,15.42151301,5602.563117119207,7.648134692841279,7.64419385977327,LARGE,PAYLOAD
2021-041Z,6930.178,0.0001624,53.0544,41.4785,58.1216,169.2385,15.04825576,5741.529209628478,7.585203009407069,7.582739735505295,LARGE,PAYLOAD
2021-041AA,6925.394,0.0001548,53.0537,67.7705,76.3968,283.7193,15.06385237,5735.584621903727,7.587765347843493,7.5854165392873645,LARGE,PAYLOAD
2021-041AB,6925.35,0.0001394,53.057,68.736,75.9233,284.1911,15.06399636,5735.529798017025,7.587672816736278,7.585557668406651,LARGE,PAYLOAD
2021-041AC,6925.38,0.0001425,53.0574,67.8143,82.2689,277.8461,15.06389829,5735.5671378474235,7.587679809962833,7.585517629327733,LARGE,PAYLOAD
2021-041AD,6925.339,0.0001834,53.0578,43.0071,46.8936,259.1377,15.06403126,5735.516510073945,7.588012208883268,7.58522943636553,LARGE,PAYLOAD
2021-041AE,6817.85,0.0002961,53.0551,37.8823,13.6523,113.8629,15.42167782,5602.503243061526,7.648456278020368,7.6439282029755455,LARGE,PAYLOAD
2021-041AF,6817.88,0.0003412,53.054,36.4506,7.2561,125.5157,15.42157544,5602.540436685761,7.648784109202123,7.643566359222295,LARGE,PAYLOAD
2021-041AG,6925.391,0.0001353,53.0575,77.6111,88.3438,271.7706,15.06386134,5735.581206564664,7.587618619151465,7.5855656873148005,LARGE,PAYLOAD
2021-041AH,6925.364,0.0001661,53.0565,79.2005,87.169,272.949,15.06394836,5735.548073798628,7.587866571547306,7.585346300889196,LARGE,PAYLOAD
2021-041AJ,6925.343,0.0001364,53.0561,78.5622,89.0859,271.0286,15.06401884,5735.521238899353,7.587653707350237,7.585584077716352,LARGE,PAYLOAD
2021-041AK,6925.309,0.0001484,53.055,77.7004,83.4814,276.6344,15.06412974,5735.479014800359,7.5877633677232055,7.585511653710025,LARGE,PAYLOAD
2021-041AL,6925.322,0.0001507,53.0558,78.8543,92.237,267.8791,15.06408585,5735.495725417683,7.587772955800979,7.585486345624253,LARGE,PAYLOAD
2021-041AM,6925.333,0.0001347,53.0573,69.2846,79.8468,280.2673,15.06405105,5735.508975190309,7.587646075938334,7.5856022393902585,LARGE,PAYLOAD
2021-041AN,6925.344,0.0001846,53.0554,67.8028,75.6867,284.4327,15.06401533,5735.522575307948,7.588018768720242,7.58521778925164,LARGE,PAYLOAD
2021-041AP,6925.382,0.0001402,53.0549,76.1923,81.6545,278.4603,15.06389088,5735.569959200341,7.587660817174718,7.585533535326497,LARGE,PAYLOAD
2021-041AQ,6925.336,0.0001626,53.0555,67.8366,80.8111,279.3062,15.06404102,5735.512794029819,7.587856009045647,7.585388839433286,LARGE,PAYLOAD
2021-041AR,6925.377,0.0001427,53.0567,77.5385,86.8472,273.268,15.06390779,5735.563520732358,7.587682825742433,7.585517610040245,MEDIUM,PAYLOAD
2021-041AS,6925.366,0.0001574,53.0555,77.5007,87.1908,272.9261,15.06394249,5735.550308782412,7.587799791946098,7.585411528484263,LARGE,PAYLOAD
2021-041AT,6917.571,0.0001311,53.0545,46.1129,76.8982,236.8084,15.08941362,5725.868623912769,7.591875028510603,7.589884699810218,LARGE,PAYLOAD
2021-041AU,6925.323,0.0001331,53.0565,77.5863,88.8349,271.2793,15.06408427,5735.496326986493,7.587639711975145,7.585620151087369,LARGE,PAYLOAD
2021-041AV,6925.334,0.0001151,53.056,78.9744,83.514,276.598,15.06404774,5735.510235444859,7.587496787956171,7.585750347210914,LARGE,PAYLOAD
2021-041AW,6925.329,0.0001604,53.0548,78.649,83.7147,276.4025,15.06406284,5735.504486251864,7.587842636975858,7.585408847437758,LARGE,PAYLOAD
2021-041AX,6925.323,0.0001375,53.0572,78.6341,87.327,272.7876,15.06408234,5735.497061814387,7.587672125536535,7.585585802571422,LARGE,PAYLOAD
2021-041AY,6925.391,0.000148,53.0566,53.4998,81.8286,278.2871,15.0638612,5735.581259869813,7.587714912003324,7.585469280742796,LARGE,PAYLOAD
2021-041AZ,6925.323,0.0001414,53.0532,67.7481,79.6906,280.4242,15.06408489,5735.496090927831,7.587703001938144,7.585557502902761,LARGE,PAYLOAD
2021-041BB,6925.337,0.0001468,53.0404,54.0225,89.099,271.0167,15.06403624,5735.514613977057,7.587734809834176,7.585507377881019,LARGE,PAYLOAD
2021-041BC,6925.369,0.0001476,53.0514,49.6729,90.4493,269.6665,15.0639325,5735.554112447066,7.58772368682147,7.5854841213489825,LARGE,PAYLOAD
2021-041BD,6925.361,0.0001566,53.0558,77.55,91.1648,268.952,15.06396062,5735.543405848335,7.587797375624434,7.585421249587726,LARGE,PAYLOAD
2021-041BE,6951.578,0.0015027,53.0361,88.6013,87.7147,272.5558,14.97882261,5768.143615127571,7.583676841109401,7.560919056853532,LARGE,PAYLOAD
2021-041BF,6953.946,0.0015948,53.0323,87.6347,85.0468,275.2337,14.97117271,5771.09099424717,7.583084120034392,7.558935626941916,MEDIUM,PAYLOAD
2021-041BG,6952.592,0.0015086,53.039,87.746,85.8706,274.4003,14.97554494,5769.40607812032,7.583168079332823,7.560322609279982,MEDIUM,DEBRIS
2021-041BH,6955.213,0.0014681,53.0352,88.5256,99.9107,260.3536,14.96708152,5772.668498166902,7.581432501693967,7.559204532464118,MEDIUM,DEBRIS
2021-041BJ,6951.976,0.0013421,53.0314,86.277,82.3738,277.877,14.97753581,5768.639187116055,7.582241687054485,7.561916712067024,MEDIUM,DEBRIS
2021-041BK,6950.945,0.0016362,53.0307,86.3445,78.3071,281.9749,14.98086774,5767.356170517796,7.585034161366452,7.560253441790166,MEDIUM,DEBRIS
2002-032AC,7182.903,0.0008725,98.6451,247.8998,218.5024,141.5534,14.26109249,6058.441880282624,7.455861741583808,7.442862604591769,SMALL,DEBRIS
2002-032AD,7127.365,0.0069315,98.6449,255.3157,359.4885,0.6222,14.42810402,5988.312801199225,7.530342873636552,7.426668350337577,SMALL,DEBRIS
2002-032AE,7178.489,0.0013742,98.6108,248.7506,246.8182,113.1552,14.27424804,6052.858249197133,7.461896348639999,7.441416216512965,SMALL,DEBRIS
2002-032AF,7168.149,0.0018889,98.6404,250.4888,80.354,279.9776,14.3051434,6039.78566198784,7.471119888531602,7.442948704366478,SMALL,DEBRIS
2002-032AG,7159.632,0.0034028,98.9723,260.4473,79.4623,281.039,14.33067718,6029.02423345217,7.486888446911022,7.436108472991977,SMALL,DEBRIS
2002-032AH,7184.804,0.0010861,98.6251,247.7339,202.8565,157.2132,14.25543184,6060.8476102117165,7.456467279076396,7.440287913261997,SMALL,DEBRIS
2002-032AJ,7189.724,0.0056701,98.8769,254.4256,151.5519,208.8774,14.24080243,6067.0738481693825,7.488163624737332,7.403725126329905,SMALL,DEBRIS
2021-042A,42089.788,0.0002351,7.7352,327.0984,237.9359,140.6881,1.00539715,85936.18949486777,3.078099232350734,3.076652250277168,LARGE,PAYLOAD
2021-042B,8359.697,0.2158605,26.1568,113.0221,30.9099,341.1529,11.35839499,7606.7085249339425,8.5984236411445,5.545343083976514,SMALL,PAYLOAD
2021-042C,8345.198,0.2142878,26.1623,124.2941,12.074,334.2922,11.38800925,7586.92745178443,8.591710796839946,5.559317973835253,SMALL,PAYLOAD
2021-043A,7330.095,0.0006832,65.9971,189.7015,264.6383,95.391,13.83370067,6245.6172835493335,7.3792260337014195,7.369149943233975,LARGE,PAYLOAD
2021-043B,7318.086,0.0028527,65.8937,186.4687,329.7509,30.1958,13.86776443,6230.276007075208,7.401317003355149,7.359209648974049,SMALL,DEBRIS
2021-043C,7310.529,0.0030423,66.076,186.6789,186.252,173.8159,13.88927497,6220.627080003731,7.4065466768703825,7.361617491022402,SMALL,DEBRIS
2021-043D,7200.848,0.0169,66.0651,164.9039,283.4492,74.7811,14.20781506,6081.160237174428,7.566888603368122,7.3153782928224995,LARGE,ROCKET BODY
2021-043E,7310.175,0.0045948,66.1616,190.6017,169.6474,190.5604,13.89028202,6220.176082501166,7.418233058877933,7.350374261960144,SMALL,DEBRIS
2021-006ES,6896.527,0.0014404,97.2426,358.4432,343.3796,16.6963,15.15853009,5699.761090753623,7.613409945030306,7.591508780098632,SMALL,PAYLOAD
2021-006ET,6896.48,0.0014395,97.2429,358.4434,343.3092,16.7666,15.15868603,5699.702456334865,7.613429528075941,7.5915419716021555,SMALL,PAYLOAD
2021-006EU,6896.701,0.001453,97.2427,358.4379,343.0335,17.0411,15.1579579,5699.976248119809,7.613410569501014,7.5913180987460525,SMALL,PAYLOAD
2021-006EV,6896.752,0.0014518,97.2428,358.4369,343.289,16.7863,15.1577891,5700.0397241310075,7.61337294932157,7.591298806865937,SMALL,PAYLOAD
2021-006EW,6896.888,0.0014703,97.2426,357.9936,344.7492,15.3296,15.15734196,5700.207874705758,7.613439336793975,7.591084125946708,SMALL,PAYLOAD
2021-006EX,6896.936,0.0014706,97.2426,358.4951,343.0921,16.982,15.15718049,5700.268599229434,7.61341350182766,7.591053812195657,SMALL,PAYLOAD
2021-006EY,6897.099,0.0014872,97.2426,358.5515,342.6523,17.42,15.15664433,5700.470243864329,7.61345049915613,7.590838680288462,SMALL,PAYLOAD
2021-006EZ,6897.292,0.0015081,97.2425,358.4812,342.7533,17.3186,15.15600731,5700.709839523032,7.613502670195919,7.590573403069827,SMALL,PAYLOAD
2021-006FA,6897.55,0.0015319,97.2426,358.4116,342.7786,17.2925,15.15515665,5701.029820764011,7.613541322872456,7.590250633973762,SMALL,PAYLOAD
2021-006FB,6897.706,0.0015488,97.2426,358.3421,343.2839,16.7881,15.15464428,5701.22256937594,7.613584778383791,7.590037408340993,SMALL,PAYLOAD
2021-006FC,6898.018,0.001575,97.2426,358.2062,344.0109,16.0624,15.15361486,5701.609866571467,7.613611437182978,7.589666274786625,SMALL,PAYLOAD
2021-006FD,6898.271,0.0016034,97.2427,358.3217,343.6367,16.4346,15.15278225,5701.923156719289,7.613688566852836,7.58931207562269,SMALL,PAYLOAD
2021-044A,6925.379,0.0001392,53.057,54.547,78.5591,281.5554,15.06389958,5735.566646681004,7.587654324800447,7.585542215841992,LARGE,PAYLOAD
2021-044B,6925.383,0.0001549,53.0555,52.8238,79.6768,280.4396,15.06388794,5735.571078604293,7.587771971361853,7.585421643670886,LARGE,PAYLOAD
2021-044C,6925.384,0.0001337,53.0575,53.8694,82.213,277.9011,15.06388332,5735.572837668527,7.587609880848037,7.585581225197159,LARGE,PAYLOAD
2021-044D,6925.395,0.0001576,53.0568,57.8055,90.1694,269.9476,15.06384725,5735.58657135215,7.587785110277075,7.585393817278092,LARGE,PAYLOAD
2021-044E,6925.32,0.0001115,53.0556,57.734,87.234,272.8776,15.06409445,5735.492451058018,7.587477661343842,7.585785842463166,LARGE,PAYLOAD
2021-044F,6925.318,0.0001311,53.0558,57.8178,90.4952,269.6187,15.06409813,5735.491049937817,7.587626039671494,7.585636824909946,LARGE,PAYLOAD
2021-044G,6925.38,9.56e-05,53.0578,57.8355,87.5965,272.5134,15.06389761,5735.567396756887,7.5873236136198,7.5858730560181815,LARGE,PAYLOAD
2021-044H,6925.362,0.0001092,53.0577,56.3591,98.6463,261.4649,15.06395701,5735.544780341882,7.587436999857675,7.585780084552056,LARGE,PAYLOAD
2021-044J,6925.443,0.0001477,53.0565,58.7588,76.7731,283.3423,15.06369226,5735.64558467686,7.5876845125682255,7.585443441569399,LARGE,PAYLOAD
2021-044K,6925.352,0.0001163,53.0567,59.0814,79.2698,280.8422,15.06398899,5735.532604103424,7.587496022586121,7.585731376239639,LARGE,PAYLOAD
2021-044L,6925.355,0.0001293,53.0567,59.0823,72.3145,287.7985,15.06397965,5735.53616026028,7.58759324307925,7.585631345139993,LARGE,PAYLOAD
2021-044M,6925.358,0.0001558,53.0525,59.1048,91.1155,269.0013,15.06396835,5735.540462682929,7.587791912067817,7.585427924417291,LARGE,PAYLOAD
2021-044N,6925.511,0.0001621,53.0567,58.8147,89.5161,270.6013,15.06346879,5735.730674289132,7.587755713459292,7.5852961617503185,LARGE,PAYLOAD
2021-044P,6925.345,0.0001291,53.0553,59.123,92.1645,267.9492,15.06401047,5735.524425720875,7.58759629304697,7.5856374285735075,LARGE,PAYLOAD
2021-044Q,6925.358,0.0001263,53.0566,59.437,80.5633,279.5498,15.06397004,5735.539819222849,7.587568926739407,7.585652548867037,LARGE,PAYLOAD
2021-044R,6925.351,0.0001245,53.056,58.8608,74.9774,285.1353,15.06399308,5735.531046858395,7.587559204774639,7.585670137721499,LARGE,PAYLOAD
2021-044S,6925.337,0.0001281,53.0571,59.1874,79.1601,280.9532,15.06403811,5735.513901989193,7.587593862416089,7.585650169855555,LARGE,PAYLOAD
2021-044T,6925.34,0.0001101,53.0551,59.1959,85.8248,274.2867,15.06402673,5735.518234837864,7.587454841896137,7.585784268270108,LARGE,PAYLOAD
2021-044U,6925.344,0.0001282,53.0565,58.9112,84.386,275.7275,15.06401478,5735.522784716758,7.587590539490082,7.585645330651531,LARGE,PAYLOAD
2021-044V,6925.359,0.0001526,53.0564,58.9282,70.5617,289.5537,15.0639658,5735.541433584508,7.587767442378741,7.585452009090448,LARGE,PAYLOAD
2021-044W,6925.369,0.0001041,53.0563,57.7653,103.4214,256.6891,15.06393405,5735.5535222885555,7.587394408717833,7.585814877631123,LARGE,PAYLOAD
2021-044X,6925.328,0.0001568,53.0568,59.8603,85.318,274.7988,15.0640658,5735.503359259092,7.587815716090492,7.585436550135149,LARGE,PAYLOAD
2021-044Y,6925.334,0.0001298,53.0566,57.7882,81.1844,278.9292,15.06404689,5735.510559075272,7.5876078968440295,7.585638409473471,LARGE,PAYLOAD
2021-044Z,6925.406,0.0001582,53.057,48.0717,90.2962,269.8208,15.06381149,5735.600187067928,7.587783702420106,7.5853833073991535,LARGE,PAYLOAD
2021-044AA,6925.351,0.0001354,53.0579,49.8809,92.9038,267.2106,15.0639916,5735.531610360165,7.587641164155091,7.58558670910105,LARGE,PAYLOAD
2021-044AB,6925.357,0.0001382,53.0557,48.9996,90.611,269.5037,15.0639714,5735.539301408923,7.587658808740493,7.58556186964274,LARGE,PAYLOAD
2021-044AC,6925.337,0.00014,53.0573,49.3202,88.1183,271.9966,15.0640369,5735.514362687202,7.587683545850688,7.585559291853409,LARGE,PAYLOAD
2021-044AD,6925.394,0.0001199,53.0567,45.9804,88.0542,272.0584,15.06385171,5735.584873199738,7.587500207013857,7.585680942594019,LARGE,PAYLOAD
2021-044AE,6925.33,9.8e-05,53.0565,49.4052,110.5531,249.5563,15.06406205,5735.504787037172,7.587369868054376,7.585882889284158,LARGE,PAYLOAD
2021-044AF,6925.343,0.0001257,53.0569,49.0329,91.4083,268.705,15.06401858,5735.521337892561,7.587572388929527,7.585665112975536,LARGE,PAYLOAD
2021-044AG,6925.327,0.0001038,53.0568,49.0524,92.6297,267.4811,15.0640709,5735.5014174820435,7.587415045653,7.585840061772848,LARGE,PAYLOAD
2021-044AH,6925.314,0.00012,53.0522,47.5982,76.3131,283.7992,15.06411284,5735.485449271237,7.587544844178224,7.585724051910694,LARGE,PAYLOAD
2021-044AJ,6925.321,0.0001435,53.0524,49.699,85.992,274.1233,15.06409,5735.494145348307,7.587719318720434,7.5855419557275505,LARGE,PAYLOAD
2021-044AK,6925.341,0.0001272,53.0569,49.4034,86.4877,273.6257,15.06402374,5735.519373258768,7.587584178081053,7.5856541421667165,LARGE,PAYLOAD
2021-044AL,6925.345,0.0001455,53.0559,46.1404,90.6366,269.479,15.06401194,5735.523866027949,7.587721471085827,7.585513765358925,LARGE,PAYLOAD
2021-044AM,6925.326,0.0001181,53.0561,48.2423,82.8727,277.2397,15.06407429,5735.500126772144,7.587524158332459,7.585732196756924,LARGE,PAYLOAD
2021-044AN,6925.343,0.0001381,53.0559,46.4715,96.0035,264.1111,15.06401892,5735.521208439905,7.587666646668323,7.585571222518587,LARGE,PAYLOAD
2021-044AP,6925.363,0.0001191,53.0574,46.1929,82.8365,277.2759,15.06395177,5735.5467754528,7.587510572151366,7.585703442362238,LARGE,PAYLOAD
2021-044AQ,6925.356,0.0001317,53.0573,47.9924,87.9081,272.2059,15.06397454,5735.538105868308,7.587609975084664,7.585611661795087,LARGE,PAYLOAD
2021-044AR,6925.322,0.0001145,53.0568,48.0079,82.1376,277.9743,15.06408601,5735.495664499329,7.587498363975727,7.5857610257756,LARGE,PAYLOAD
2021-044AS,6925.363,0.0001241,53.0573,49.5176,89.3479,270.7652,15.06395126,5735.546969633517,7.587548252918185,7.585665257121589,LARGE,PAYLOAD
2021-044AT,6925.363,0.0001167,53.0576,49.536,80.2361,279.8759,15.06395174,5735.546786875195,7.5874923470370295,7.585721632965564,LARGE,PAYLOAD
2021-044AU,6925.346,0.0001451,53.0571,49.547,91.6378,268.4777,15.06400951,5735.52479123468,7.587718307655366,7.585516671259925,LARGE,PAYLOAD
2021-044AV,6925.586,0.0001493,53.0283,17.0028,57.603,62.4091,15.06322607,5735.823096492902,7.5876184991105635,7.585353174439704,LARGE,PAYLOAD
2021-044AW,6925.398,0.0001322,53.0494,6.8961,66.9668,28.0407,15.06383928,5735.589605945397,7.587591655379976,7.585585761325489,LARGE,PAYLOAD
2021-044AX,6925.532,0.0001571,53.0528,6.8773,52.0195,202.9691,15.06340131,5735.756368825044,7.587706791870021,7.585323108872615,LARGE,PAYLOAD
2021-044AY,6925.362,0.0001219,53.057,23.3291,71.2728,288.8393,15.06395725,5735.544688962789,7.5875334818058535,7.585683866611083,LARGE,PAYLOAD
2021-044AZ,6925.393,0.0001715,53.0535,6.8714,49.4968,25.4898,15.06385649,5735.583053207911,7.587893044230613,7.5852908431939206,LARGE,PAYLOAD
2021-044BA,6925.307,0.0001217,53.0552,11.8775,79.4036,148.0652,15.06413624,5735.476540007713,7.587561859831565,7.585715272004619,LARGE,PAYLOAD
2021-044BB,6882.715,0.0001844,53.0448,3.3424,39.5162,81.7858,15.20418279,5682.64675539329,7.6114794400610695,7.608672843979893,LARGE,PAYLOAD
2021-044BC,6883.239,0.0001869,53.0436,3.3346,35.2314,70.3344,15.20244799,5683.295220403513,7.611209413603505,7.608364875168934,LARGE,PAYLOAD
2021-044BD,6927.811,0.0001264,53.0518,7.0305,61.974,318.7629,15.05597044,5738.587249776774,7.586226499532091,7.584308943852046,LARGE,PAYLOAD
2021-044BE,6925.398,0.0001624,53.0545,18.0025,61.755,156.6918,15.06383745,5735.5903027219665,7.587819882322049,7.585355758597963,LARGE,PAYLOAD
2021-044BF,6925.748,0.000141,53.053,11.8748,84.2385,163.3246,15.06269652,5736.024747313969,7.587466258705824,7.585326894871171,LARGE,PAYLOAD
2021-044BG,6925.434,0.0001492,53.0542,13.0019,57.216,93.8647,15.06372274,5735.633979147441,7.5877013864560805,7.5854375541261465,LARGE,PAYLOAD
2021-044BH,6925.43,0.0001403,53.0542,17.9962,80.1061,323.4601,15.06373408,5735.629661354192,7.58763518572103,7.585506393957403,LARGE,PAYLOAD
2021-044BJ,6925.479,0.0001311,53.0524,21.8872,83.9353,43.416,15.06357539,5735.6900843976855,7.587539132328143,7.585549940350712,LARGE,PAYLOAD
2021-044BK,6925.396,0.0001398,53.0562,23.0,70.7271,45.3089,15.06384627,5735.586944488912,7.587650650902782,7.585529440326029,LARGE,PAYLOAD
2021-044BL,6925.324,0.0001309,53.0656,27.5112,93.1584,266.9555,15.06408079,5735.497651961277,7.587622361980217,7.585636182436753,LARGE,PAYLOAD
2021-044BM,6925.357,0.0001293,53.0574,29.1856,95.7324,264.3813,15.06397218,5735.539004427449,7.587591671755607,7.5856297742226415,LARGE,PAYLOAD
2002-032AK,7185.974,0.0013501,98.6079,247.5972,196.6591,163.4146,14.25195041,6062.328138566686,7.457828829135049,7.437718350887299,SMALL,DEBRIS
2002-032AL,7175.662,0.0012711,98.6094,248.6586,286.5536,73.4249,14.28268354,6049.283368775109,7.462596244396669,7.4436489161730695,SMALL,DEBRIS
2002-032AM,7189.011,0.0024476,98.6902,249.0148,254.436,105.4117,14.24292047,6066.171624140228,7.464441256354066,7.427990540288603,SMALL,DEBRIS
2002-032AN,7185.64,0.0010899,98.6391,248.3963,213.7728,146.2759,14.25294409,6061.905488047137,7.456061824324482,7.439826795317935,SMALL,DEBRIS
2002-032AP,7269.835,0.013323,98.8759,244.8578,233.2865,125.6001,14.00605875,6168.75893084484,7.504004250262946,7.3066814842223975,SMALL,DEBRIS
2002-032AQ,7132.649,0.0067109,98.7569,256.4129,43.7723,316.8758,14.41207299,5994.973801475313,7.525892008364946,7.425554347018601,SMALL,DEBRIS
2002-032AR,7122.603,0.0084269,98.6945,256.7626,339.162,20.6142,14.44257643,5982.3121185310565,7.544133785939203,7.41804896808928,SMALL,DEBRIS
2002-032AS,7187.332,0.0014445,98.6938,248.6988,211.1297,148.9027,14.24791146,6064.046666949178,7.457828270692162,7.436313682640573,SMALL,DEBRIS
2002-032AT,7173.874,0.0005287,98.7124,251.2447,66.493,293.6806,14.28802447,6047.02211851685,7.457987777712852,7.4501058686020425,SMALL,DEBRIS
2002-032AU,7225.59,0.0077454,98.7145,244.6374,202.3878,157.3908,14.13490154,6112.5293130269665,7.4850736873136094,7.3700150827539295,SMALL,DEBRIS
2002-032AV,7137.289,0.0056194,98.677,255.0416,32.0065,328.4516,14.39802369,6000.823575530594,7.515238923168257,7.431248631006327,SMALL,DEBRIS
2002-032AW,7127.994,0.0102617,99.0026,264.2635,70.1556,291.0658,14.42619528,5989.1051190595,7.55513126298439,7.401649268207457,SMALL,DEBRIS
2002-032AX,7173.314,0.0019322,98.4322,243.3725,313.6135,46.3444,14.28969684,6046.3144157227625,7.46875352680327,7.4399469357694885,SMALL,DEBRIS
2002-032AY,7191.77,0.0035146,98.6909,248.7429,166.9674,193.242,14.23472485,6069.664212722735,7.470976497631128,7.418645432395857,SMALL,DEBRIS
2002-032AZ,7136.163,0.0070505,98.5483,251.1262,337.5895,22.2217,14.4014309,5999.403850904843,7.526595495001684,7.42120602041722,SMALL,DEBRIS
2002-032BA,7185.558,0.0011224,98.6744,249.4008,219.1648,140.872,14.25318729,6061.802054661697,7.456346288363816,7.439627047891204,SMALL,DEBRIS
2002-032BB,7174.493,0.0028413,98.9581,258.275,120.1678,240.2323,14.28617427,6047.805267322978,7.474932063106344,7.432575362258654,SMALL,DEBRIS
2002-032BC,7404.904,0.0329639,98.4108,220.3755,298.4319,58.3975,13.62459414,6341.473302778324,7.582813263637961,7.098848435552031,SMALL,DEBRIS
2002-032BD,7188.515,0.0046099,98.7517,251.1404,287.0428,72.5703,14.24439571,6065.543372917151,7.480857935355514,7.412202416439772,SMALL,DEBRIS
2002-032BE,7155.533,0.0027584,98.6095,250.7075,40.0643,320.257,14.34299257,6023.847504510001,7.484208006211132,7.443032705432135,SMALL,DEBRIS
2002-032BF,7158.021,0.002563,98.6543,251.5634,29.9912,330.2734,14.33551639,6026.989028471265,7.481445814662811,7.443193962912884,SMALL,DEBRIS
2002-032BG,7193.292,0.0031728,98.7082,249.3932,172.2674,187.9,14.23020803,6071.590788964734,7.467633567374416,7.420396824546929,SMALL,DEBRIS
2002-032BH,7147.254,0.0044238,98.6934,253.2975,18.3023,341.9743,14.36792101,6013.396088401797,7.501023368461998,7.434949611194592,SMALL,DEBRIS
2002-032BJ,7237.161,0.0091102,98.6817,243.9824,208.6627,150.952,14.10101738,6127.217467481768,7.489303439424389,7.354077272462952,SMALL,DEBRIS
2002-032BK,7127.422,0.0066416,98.9597,263.9986,37.8137,322.769,14.42793039,5988.38486633425,7.528129652651583,7.4287917633749005,SMALL,DEBRIS
2002-032BL,7183.683,0.00514,98.7642,251.6579,295.2182,64.3674,14.2587684,6059.429368387806,7.487340670765395,7.410764410646936,SMALL,DEBRIS
2002-032BM,7188.128,0.001794,98.5355,245.5016,210.8061,149.2067,14.24554408,6065.05441384307,7.460021754903155,7.4333031300595325,SMALL,DEBRIS
2002-032BN,7170.139,0.0021237,98.4085,242.7505,323.9596,36.0154,14.29918951,6042.3005051843675,7.471837797031446,7.440169167840146,SMALL,DEBRIS
2002-032BP,7165.048,0.0017941,98.6215,250.2819,59.467,300.8281,14.3144326,6035.866206810041,7.472028790475959,7.445265672479972,SMALL,DEBRIS
2002-032BQ,7203.452,0.0046515,98.7229,248.2349,184.5871,175.4885,14.20011275,6084.458730794231,7.473408481496224,7.4042052611722005,SMALL,DEBRIS
2002-032BR,7143.661,0.0049202,98.6851,253.9959,39.719,320.7582,14.3787611,6008.862613344345,7.506634387625499,7.433127769858249,SMALL,DEBRIS
2002-032BS,7134.45,0.0059474,98.6911,255.7408,26.6159,333.8061,14.40661582,5997.244674218015,7.519198553185909,7.430287976996303,SMALL,DEBRIS
2002-032BT,7174.478,0.0014188,98.6546,250.1419,101.6218,258.6557,14.28621785,6047.78681853854,7.4643136453899395,7.443162917642308,SMALL,DEBRIS
2002-032BU,7203.331,0.0039778,98.7288,248.4217,208.3742,151.5268,14.20046889,6084.30613589408,7.468437102219875,7.409256612162802,SMALL,DEBRIS
2002-032BV,7131.976,0.0063599,98.7386,257.3424,31.9313,328.5705,14.41411292,5994.125374175298,7.523605679854136,7.428511708476096,SMALL,DEBRIS
2002-032BW,7144.56,0.0046466,98.699,254.2953,38.1276,322.3182,14.37604794,6009.996652807488,7.504108992621253,7.434694349014012,SMALL,DEBRIS
2002-032BX,7251.49,0.0110082,98.6968,241.3689,216.5762,142.7855,14.05924174,6145.423885427836,7.496115514076498,7.3328750204740585,SMALL,DEBRIS
2002-032BY,7134.918,0.006095,98.7719,257.4464,42.5111,318.0773,14.40519874,5997.834640079392,7.52006205059059,7.42894783533587,SMALL,DEBRIS
2002-032BZ,7134.124,0.0059563,98.72,256.0599,33.9348,326.5628,14.40760313,5996.833700957169,7.519437177612809,7.430391512983013,SMALL,DEBRIS
2002-032CA,7181.448,0.0011324,98.6321,248.3008,193.5339,166.5539,14.26542609,6056.601426056668,7.4585548749091,7.441681846845386,SMALL,DEBRIS
2002-032CB,7187.6,0.0024911,98.6826,249.3555,266.0683,93.7648,14.24711497,6064.385679622265,7.465498766770045,7.428396584061587,SMALL,DEBRIS
2002-032CC,7123.766,0.00982,98.7687,258.7085,334.6321,25.0064,14.43903766,5983.778284570247,7.554033897554909,7.407115411341546,SMALL,DEBRIS
2002-032CD,7184.556,0.0018939,98.8107,252.6651,162.5549,197.6285,14.25616874,6060.534325577855,7.4626212176378415,7.4344077345053785,SMALL,DEBRIS
2002-032CE,7142.754,0.0059514,98.8668,259.5524,61.2718,299.443,14.38150086,6007.717889883713,7.514857006877445,7.4259383573468005,SMALL,DEBRIS
2002-032CF,7219.619,0.0069485,98.7114,246.6385,196.1971,163.6982,14.15244168,6104.95361532555,7.482203618125836,7.37894095505906,SMALL,DEBRIS
2002-032CG,7148.258,0.004868,99.048,263.3038,65.1219,295.5015,14.36489284,6014.663733474813,7.5038284651160945,7.431125111107041,SMALL,DEBRIS
2002-032CH,7196.69,0.0035207,98.667,247.952,182.0987,178.0049,14.2201304,6075.893650032915,7.468468049743164,7.416064077482839,SMALL,DEBRIS
2002-032CJ,7181.295,0.0009199,98.6332,247.7677,242.4652,117.5594,14.26588282,6056.40752066685,7.457049970254246,7.443343098670143,SMALL,DEBRIS
